dividend_cocode|company_name|div_announcement_date|div_per_share
127106|LARSEN & TOUBRO LTD.|29-05-2017|14.0000
127106|LARSEN & TOUBRO LTD.|28-05-2018|16.0000
127106|LARSEN & TOUBRO LTD.|10-05-2019|18.0000
130382|LUPIN LTD.|28-04-2004|6.5000
130382|LUPIN LTD.|20-05-2005|6.5000
130382|LUPIN LTD.|17-05-2006|6.5000
130382|LUPIN LTD.|09-05-2007|5.0000
130382|LUPIN LTD.|14-05-2008|5.0000
130382|LUPIN LTD.|15-05-2008|5.0000
130382|LUPIN LTD.|13-05-2009|12.5000
130382|LUPIN LTD.|05-05-2010|13.5000
130382|LUPIN LTD.|12-05-2011|3.0000
130382|LUPIN LTD.|10-05-2012|3.2000
130382|LUPIN LTD.|08-05-2013|4.0000
130382|LUPIN LTD.|03-02-2014|3.0000
130382|LUPIN LTD.|07-05-2014|3.0000
130382|LUPIN LTD.|13-05-2015|7.5000
130382|LUPIN LTD.|19-05-2016|7.5000
130382|LUPIN LTD.|24-05-2017|7.5000
130382|LUPIN LTD.|15-05-2018|5.0000
130382|LUPIN LTD.|15-05-2019|5.0000
136444|MAHINDRA & MAHINDRA LTD.|31-05-2004|9.0000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2005|10.0000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2005|3.0000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2006|7.5000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2006|2.5000
136444|MAHINDRA & MAHINDRA LTD.|21-03-2007|7.5000
136444|MAHINDRA & MAHINDRA LTD.|28-05-2007|2.5000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2007|1.5000
136444|MAHINDRA & MAHINDRA LTD.|28-05-2008|11.5000
136444|MAHINDRA & MAHINDRA LTD.|28-05-2009|10.0000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2010|8.7500
136444|MAHINDRA & MAHINDRA LTD.|30-05-2010|0.7500
136444|MAHINDRA & MAHINDRA LTD.|30-05-2011|1.0000
136444|MAHINDRA & MAHINDRA LTD.|31-05-2011|10.5000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2012|12.5000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2013|0.5000
136444|MAHINDRA & MAHINDRA LTD.|31-05-2013|12.5000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2014|0.5000
136444|MAHINDRA & MAHINDRA LTD.|31-05-2014|13.5000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2015|12.0000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2016|12.0000
136444|MAHINDRA & MAHINDRA LTD.|30-05-2017|13.0000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2018|7.5000
136444|MAHINDRA & MAHINDRA LTD.|29-05-2019|8.5000
140097|MARICO LTD.|15-03-2004|2.5000
140097|MARICO LTD.|21-04-2004|2.5000
140097|MARICO LTD.|29-06-2004|0.0000
140097|MARICO LTD.|21-07-2004|1.0000
140097|MARICO LTD.|08-11-2004|1.2000
140097|MARICO LTD.|25-01-2005|1.4000
140097|MARICO LTD.|27-04-2005|1.7500
140097|MARICO LTD.|20-06-2005|0.0000
140097|MARICO LTD.|26-07-2005|1.2000
140097|MARICO LTD.|25-10-2005|1.4000
140097|MARICO LTD.|24-01-2006|1.6000
140097|MARICO LTD.|20-04-2006|2.0000
140097|MARICO LTD.|25-07-2006|1.3500
140097|MARICO LTD.|18-10-2006|1.5000
140097|MARICO LTD.|19-01-2007|1.7000
140097|MARICO LTD.|23-03-2007|0.2000
140097|MARICO LTD.|25-07-2007|0.1350
140097|MARICO LTD.|24-10-2007|0.1500
140097|MARICO LTD.|24-04-2008|0.3700
140097|MARICO LTD.|21-10-2008|0.3000
140097|MARICO LTD.|22-04-2009|0.3550
140097|MARICO LTD.|28-10-2009|0.3000
140097|MARICO LTD.|28-04-2010|0.3600
140097|MARICO LTD.|26-10-2010|0.3000
140097|MARICO LTD.|02-05-2011|0.3600
140097|MARICO LTD.|04-11-2011|0.3000
140097|MARICO LTD.|03-05-2012|0.4000
140097|MARICO LTD.|02-11-2012|0.5000
140097|MARICO LTD.|30-04-2013|0.5000
140097|MARICO LTD.|29-10-2013|0.7500
140097|MARICO LTD.|31-01-2014|1.0000
140097|MARICO LTD.|25-03-2014|1.7500
140097|MARICO LTD.|07-11-2014|1.0000
140097|MARICO LTD.|03-02-2015|1.5000
140097|MARICO LTD.|04-11-2015|1.7500
140097|MARICO LTD.|30-01-2016|1.5000
140097|MARICO LTD.|10-03-2016|1.0000
140097|MARICO LTD.|04-11-2016|1.5000
140097|MARICO LTD.|02-02-2017|2.0000
140097|MARICO LTD.|30-10-2017|1.7500
140097|MARICO LTD.|09-02-2018|2.5000
140097|MARICO LTD.|01-11-2018|2.0000
140097|MARICO LTD.|05-02-2019|2.7500
140097|MARICO LTD.|25-10-2019|2.7500
140829|MARUTI SUZUKI INDIA LTD.|18-05-2004|1.5000
140829|MARUTI SUZUKI INDIA LTD.|06-05-2005|2.0000
140829|MARUTI SUZUKI INDIA LTD.|26-04-2006|3.5000
140829|MARUTI SUZUKI INDIA LTD.|24-04-2007|4.5000
140829|MARUTI SUZUKI INDIA LTD.|24-04-2008|5.0000
140829|MARUTI SUZUKI INDIA LTD.|24-04-2009|3.5000
140829|MARUTI SUZUKI INDIA LTD.|26-04-2010|6.0000
140829|MARUTI SUZUKI INDIA LTD.|25-04-2011|7.5000
140829|MARUTI SUZUKI INDIA LTD.|28-04-2012|7.5000
140829|MARUTI SUZUKI INDIA LTD.|26-04-2013|8.0000
140829|MARUTI SUZUKI INDIA LTD.|25-04-2014|12.0000
140829|MARUTI SUZUKI INDIA LTD.|27-04-2015|25.0000
140829|MARUTI SUZUKI INDIA LTD.|26-04-2016|35.0000
140829|MARUTI SUZUKI INDIA LTD.|27-04-2017|75.0000
140829|MARUTI SUZUKI INDIA LTD.|27-04-2018|80.0000
140829|MARUTI SUZUKI INDIA LTD.|25-04-2019|80.0000
142526|UNITED SPIRITS LTD.|25-06-2004|2.0000
142526|UNITED SPIRITS LTD.|13-08-2005|2.0000
142526|UNITED SPIRITS LTD.|31-10-2006|2.0000
142526|UNITED SPIRITS LTD.|16-03-2007|1.5000
142526|UNITED SPIRITS LTD.|31-10-2007|1.0000
142526|UNITED SPIRITS LTD.|01-12-2008|1.5000
142526|UNITED SPIRITS LTD.|29-07-2009|2.0000
142526|UNITED SPIRITS LTD.|18-08-2010|2.5000
142526|UNITED SPIRITS LTD.|03-08-2011|2.5000
142526|UNITED SPIRITS LTD.|30-05-2012|2.5000
142526|UNITED SPIRITS LTD.|16-05-2013|2.5000
142526|UNITED SPIRITS LTD.|04-09-2014|0.0000
142526|UNITED SPIRITS LTD.|26-05-2015|0.0000
149616|MOTHERSON SUMI SYSTEMS LTD.|28-05-2004|1.0000
149616|MOTHERSON SUMI SYSTEMS LTD.|27-05-2005|1.0000
149616|MOTHERSON SUMI SYSTEMS LTD.|26-05-2006|1.1500
149616|MOTHERSON SUMI SYSTEMS LTD.|26-05-2007|1.5000
149616|MOTHERSON SUMI SYSTEMS LTD.|02-06-2008|1.3500
149616|MOTHERSON SUMI SYSTEMS LTD.|29-06-2009|1.3500
149616|MOTHERSON SUMI SYSTEMS LTD.|18-05-2010|1.7500
149616|MOTHERSON SUMI SYSTEMS LTD.|25-05-2011|2.7500
149616|MOTHERSON SUMI SYSTEMS LTD.|28-05-2012|2.2500
149616|MOTHERSON SUMI SYSTEMS LTD.|17-05-2013|2.0000
149616|MOTHERSON SUMI SYSTEMS LTD.|22-05-2014|2.5000
149616|MOTHERSON SUMI SYSTEMS LTD.|12-05-2015|3.0000
149616|MOTHERSON SUMI SYSTEMS LTD.|16-03-2016|2.5000
149616|MOTHERSON SUMI SYSTEMS LTD.|19-05-2017|2.0000
149616|MOTHERSON SUMI SYSTEMS LTD.|23-05-2018|2.2500
149616|MOTHERSON SUMI SYSTEMS LTD.|27-05-2019|1.5000
157827|NESTLE INDIA LTD.|15-03-2004|0.0000
157827|NESTLE INDIA LTD.|19-07-2004|10.0000
157827|NESTLE INDIA LTD.|08-12-2004|10.0000
157827|NESTLE INDIA LTD.|13-03-2005|0.0000
157827|NESTLE INDIA LTD.|14-03-2005|4.5000
157827|NESTLE INDIA LTD.|19-04-2005|5.0000
157827|NESTLE INDIA LTD.|06-12-2005|18.0000
157827|NESTLE INDIA LTD.|06-03-2006|2.0000
157827|NESTLE INDIA LTD.|15-04-2006|6.0000
157827|NESTLE INDIA LTD.|04-12-2006|18.0000
157827|NESTLE INDIA LTD.|13-03-2007|1.5000
157827|NESTLE INDIA LTD.|14-03-2007|0.0000
157827|NESTLE INDIA LTD.|15-03-2007|6.5000
157827|NESTLE INDIA LTD.|10-12-2007|24.0000
157827|NESTLE INDIA LTD.|04-03-2008|2.5000
157827|NESTLE INDIA LTD.|17-04-2008|8.5000
157827|NESTLE INDIA LTD.|31-10-2008|14.5000
157827|NESTLE INDIA LTD.|01-11-2008|7.5000
157827|NESTLE INDIA LTD.|06-03-2009|12.0000
157827|NESTLE INDIA LTD.|29-04-2009|9.0000
157827|NESTLE INDIA LTD.|30-10-2009|27.0000
157827|NESTLE INDIA LTD.|19-02-2010|12.5000
157827|NESTLE INDIA LTD.|21-04-2010|9.0000
157827|NESTLE INDIA LTD.|29-10-2010|27.0000
157827|NESTLE INDIA LTD.|18-02-2011|12.5000
157827|NESTLE INDIA LTD.|19-04-2011|9.0000
157827|NESTLE INDIA LTD.|07-12-2011|27.0000
157827|NESTLE INDIA LTD.|14-02-2012|12.5000
157827|NESTLE INDIA LTD.|27-07-2012|18.0000
157827|NESTLE INDIA LTD.|07-12-2012|18.0000
157827|NESTLE INDIA LTD.|20-02-2013|12.5000
157827|NESTLE INDIA LTD.|26-07-2013|18.0000
157827|NESTLE INDIA LTD.|30-10-2013|18.0000
157827|NESTLE INDIA LTD.|14-02-2014|12.5000
157827|NESTLE INDIA LTD.|13-05-2014|12.5000
157827|NESTLE INDIA LTD.|10-09-2014|30.0000
157827|NESTLE INDIA LTD.|03-12-2014|8.0000
157827|NESTLE INDIA LTD.|13-02-2015|12.5000
157827|NESTLE INDIA LTD.|15-05-2015|14.0000
157827|NESTLE INDIA LTD.|04-12-2015|16.0000
157827|NESTLE INDIA LTD.|12-02-2016|18.5000
157827|NESTLE INDIA LTD.|12-05-2016|12.0000
157827|NESTLE INDIA LTD.|29-07-2016|12.0000
157827|NESTLE INDIA LTD.|05-12-2016|16.0000
157827|NESTLE INDIA LTD.|15-02-2017|23.0000
157827|NESTLE INDIA LTD.|12-05-2017|15.0000
157827|NESTLE INDIA LTD.|26-07-2017|15.0000
157827|NESTLE INDIA LTD.|04-12-2017|33.0000
157827|NESTLE INDIA LTD.|14-02-2018|23.0000
157827|NESTLE INDIA LTD.|10-05-2018|20.0000
157827|NESTLE INDIA LTD.|03-08-2018|20.0000
157827|NESTLE INDIA LTD.|05-12-2018|50.0000
157827|NESTLE INDIA LTD.|14-02-2019|25.0000
157827|NESTLE INDIA LTD.|25-04-2019|23.0000
157827|NESTLE INDIA LTD.|02-08-2019|180.0000
157827|NESTLE INDIA LTD.|03-08-2019|23.0000
157827|NESTLE INDIA LTD.|03-12-2019|55.0000
155600|N H P C LTD.|02-09-2004|15.4000
155600|N H P C LTD.|30-03-2005|6.4000
155600|N H P C LTD.|31-03-2005|8.5000
155600|N H P C LTD.|30-03-2006|6.3000
155600|N H P C LTD.|31-03-2006|15.6000
155600|N H P C LTD.|30-03-2007|0.0640
155600|N H P C LTD.|31-03-2007|0.1840
155600|N H P C LTD.|30-03-2008|0.0890
155600|N H P C LTD.|31-03-2008|0.1790
155600|N H P C LTD.|30-03-2009|0.1120
155600|N H P C LTD.|31-03-2009|0.1790
155600|N H P C LTD.|25-05-2010|0.5500
155600|N H P C LTD.|30-06-2011|0.6000
155600|N H P C LTD.|25-05-2012|0.7000
155600|N H P C LTD.|28-05-2013|0.6000
155600|N H P C LTD.|07-07-2014|0.3000
155600|N H P C LTD.|16-01-2015|0.2000
155600|N H P C LTD.|29-05-2015|0.4000
155600|N H P C LTD.|10-02-2016|0.9200
155600|N H P C LTD.|28-05-2016|0.5800
155600|N H P C LTD.|12-01-2017|1.7000
155600|N H P C LTD.|30-05-2017|0.1000
155600|N H P C LTD.|12-02-2018|1.1200
155600|N H P C LTD.|28-05-2018|0.2800
155600|N H P C LTD.|08-02-2019|0.7100
155600|N H P C LTD.|27-05-2019|0.7500
158427|NEW INDIA ASSURANCE CO. LTD.|31-03-2013|2.0000
158427|NEW INDIA ASSURANCE CO. LTD.|31-03-2014|8.5000
158427|NEW INDIA ASSURANCE CO. LTD.|31-03-2015|11.0000
158427|NEW INDIA ASSURANCE CO. LTD.|31-03-2016|15.0000
158427|NEW INDIA ASSURANCE CO. LTD.|31-03-2017|12.5000
158427|NEW INDIA ASSURANCE CO. LTD.|15-11-2017|3.7500
158427|NEW INDIA ASSURANCE CO. LTD.|11-05-2018|5.0000
158427|NEW INDIA ASSURANCE CO. LTD.|13-05-2019|1.5000
155630|N M D C LTD.|04-06-2004|3.5000
155630|N M D C LTD.|25-01-2005|3.8500
155630|N M D C LTD.|30-05-2005|7.6000
155630|N M D C LTD.|26-10-2005|7.6930
155630|N M D C LTD.|01-02-2006|11.5400
155630|N M D C LTD.|10-05-2006|8.4290
155630|N M D C LTD.|31-10-2006|7.7000
155630|N M D C LTD.|10-01-2007|19.0000
155630|N M D C LTD.|04-06-2007|8.5000
155630|N M D C LTD.|25-10-2007|10.0000
155630|N M D C LTD.|30-01-2008|23.1000
155630|N M D C LTD.|16-05-2008|0.5400
155630|N M D C LTD.|28-01-2009|1.0300
155630|N M D C LTD.|29-05-2009|1.1800
155630|N M D C LTD.|23-01-2010|0.7500
155630|N M D C LTD.|22-05-2010|1.0000
155630|N M D C LTD.|01-02-2011|1.1500
155630|N M D C LTD.|27-05-2011|2.1500
155630|N M D C LTD.|31-10-2011|1.0000
155630|N M D C LTD.|31-01-2012|1.0000
155630|N M D C LTD.|28-05-2012|2.5000
155630|N M D C LTD.|07-11-2012|2.0000
155630|N M D C LTD.|13-02-2013|1.0000
155630|N M D C LTD.|29-05-2013|4.0000
155630|N M D C LTD.|24-10-2013|3.0000
155630|N M D C LTD.|10-02-2014|5.5000
155630|N M D C LTD.|31-10-2014|3.0000
155630|N M D C LTD.|06-02-2015|4.2500
155630|N M D C LTD.|28-05-2015|1.3000
155630|N M D C LTD.|12-02-2016|9.5000
155630|N M D C LTD.|19-03-2016|1.5000
155630|N M D C LTD.|07-03-2017|4.1500
155630|N M D C LTD.|25-05-2017|1.0000
155630|N M D C LTD.|26-03-2018|4.3000
155630|N M D C LTD.|12-03-2019|5.5200
155695|N T P C LTD.|29-07-2004|1.3850
155695|N T P C LTD.|14-02-2005|1.2000
155695|N T P C LTD.|13-06-2005|1.2000
155695|N T P C LTD.|30-01-2006|2.0000
155695|N T P C LTD.|31-05-2006|0.8000
155695|N T P C LTD.|31-01-2007|2.4000
155695|N T P C LTD.|30-05-2007|0.8000
155695|N T P C LTD.|30-01-2008|2.7000
155695|N T P C LTD.|29-05-2008|0.8000
155695|N T P C LTD.|24-01-2009|2.8000
155695|N T P C LTD.|22-05-2009|0.8000
155695|N T P C LTD.|15-03-2010|3.0000
155695|N T P C LTD.|17-05-2010|0.8000
155695|N T P C LTD.|31-01-2011|3.0000
155695|N T P C LTD.|10-05-2011|0.8000
155695|N T P C LTD.|27-01-2012|3.5000
155695|N T P C LTD.|10-05-2012|0.5000
155695|N T P C LTD.|26-02-2013|3.7500
155695|N T P C LTD.|10-05-2013|1.2500
155695|N T P C LTD.|11-05-2013|0.7500
155695|N T P C LTD.|28-01-2014|4.0000
155695|N T P C LTD.|15-05-2014|1.7500
155695|N T P C LTD.|30-01-2015|0.7500
155695|N T P C LTD.|29-05-2015|1.7500
155695|N T P C LTD.|29-01-2016|1.6000
155695|N T P C LTD.|30-05-2016|1.7500
155695|N T P C LTD.|08-02-2017|2.6100
155695|N T P C LTD.|29-05-2017|2.1700
155695|N T P C LTD.|31-01-2018|2.7300
155695|N T P C LTD.|28-05-2018|2.3900
155695|N T P C LTD.|30-01-2019|3.5800
155695|N T P C LTD.|25-05-2019|2.5000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|26-05-2004|3.5000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|29-04-2005|5.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|05-05-2006|5.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|06-05-2008|0.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|16-05-2009|0.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|08-05-2010|0.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|11-05-2011|0.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|12-05-2012|0.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|08-05-2013|0.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|16-05-2014|0.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|12-09-2014|485.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|15-05-2015|180.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|12-05-2016|100.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|29-03-2017|170.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|17-05-2017|0.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|11-05-2018|130.0000
97191|ORACLE FINANCIAL SERVICES SOFTWARE LTD.|09-05-2019|0.0000
163226|OIL & NATURAL GAS CORPN. LTD.|30-01-2004|14.0000
163226|OIL & NATURAL GAS CORPN. LTD.|22-06-2004|10.0000
163226|OIL & NATURAL GAS CORPN. LTD.|24-12-2004|20.0000
163226|OIL & NATURAL GAS CORPN. LTD.|20-06-2005|20.0000
163226|OIL & NATURAL GAS CORPN. LTD.|23-12-2005|25.0000
163226|OIL & NATURAL GAS CORPN. LTD.|26-06-2006|20.0000
163226|OIL & NATURAL GAS CORPN. LTD.|26-12-2006|18.0000
163226|OIL & NATURAL GAS CORPN. LTD.|25-06-2007|13.0000
163226|OIL & NATURAL GAS CORPN. LTD.|24-12-2007|18.0000
163226|OIL & NATURAL GAS CORPN. LTD.|25-06-2008|14.0000
163226|OIL & NATURAL GAS CORPN. LTD.|19-12-2008|18.0000
163226|OIL & NATURAL GAS CORPN. LTD.|24-06-2009|14.0000
163226|OIL & NATURAL GAS CORPN. LTD.|18-12-2009|18.0000
163226|OIL & NATURAL GAS CORPN. LTD.|28-05-2010|15.0000
163226|OIL & NATURAL GAS CORPN. LTD.|16-12-2010|32.0000
163226|OIL & NATURAL GAS CORPN. LTD.|30-05-2011|0.7500
163226|OIL & NATURAL GAS CORPN. LTD.|04-01-2012|6.2500
163226|OIL & NATURAL GAS CORPN. LTD.|15-03-2012|1.5000
163226|OIL & NATURAL GAS CORPN. LTD.|29-05-2012|2.0000
163226|OIL & NATURAL GAS CORPN. LTD.|21-12-2012|5.0000
163226|OIL & NATURAL GAS CORPN. LTD.|20-03-2013|4.0000
163226|OIL & NATURAL GAS CORPN. LTD.|29-05-2013|0.5000
163226|OIL & NATURAL GAS CORPN. LTD.|06-12-2013|5.0000
163226|OIL & NATURAL GAS CORPN. LTD.|24-03-2014|4.2500
163226|OIL & NATURAL GAS CORPN. LTD.|29-05-2014|0.2500
163226|OIL & NATURAL GAS CORPN. LTD.|12-12-2014|5.0000
163226|OIL & NATURAL GAS CORPN. LTD.|20-03-2015|4.0000
163226|OIL & NATURAL GAS CORPN. LTD.|28-05-2015|0.5000
163226|OIL & NATURAL GAS CORPN. LTD.|06-11-2015|4.5000
163226|OIL & NATURAL GAS CORPN. LTD.|09-03-2016|0.7500
163226|OIL & NATURAL GAS CORPN. LTD.|26-05-2016|3.2500
163226|OIL & NATURAL GAS CORPN. LTD.|27-10-2016|4.5000
163226|OIL & NATURAL GAS CORPN. LTD.|31-01-2017|2.2500
163226|OIL & NATURAL GAS CORPN. LTD.|26-05-2017|0.8000
163226|OIL & NATURAL GAS CORPN. LTD.|28-10-2017|3.0000
163226|OIL & NATURAL GAS CORPN. LTD.|01-03-2018|2.2500
163226|OIL & NATURAL GAS CORPN. LTD.|30-05-2018|1.3500
163226|OIL & NATURAL GAS CORPN. LTD.|14-02-2019|5.2500
163226|OIL & NATURAL GAS CORPN. LTD.|23-03-2019|1.0000
163226|OIL & NATURAL GAS CORPN. LTD.|30-05-2019|0.7500
168589|PAGE INDUSTRIES LTD.|20-08-2007|6.0000
168589|PAGE INDUSTRIES LTD.|29-01-2008|4.0000
168589|PAGE INDUSTRIES LTD.|02-06-2008|6.0000
168589|PAGE INDUSTRIES LTD.|25-10-2008|4.0000
168589|PAGE INDUSTRIES LTD.|30-01-2009|4.0000
168589|PAGE INDUSTRIES LTD.|09-04-2009|7.0000
168589|PAGE INDUSTRIES LTD.|15-06-2009|3.0000
168589|PAGE INDUSTRIES LTD.|16-06-2009|2.0000
168589|PAGE INDUSTRIES LTD.|30-10-2009|6.0000
168589|PAGE INDUSTRIES LTD.|29-01-2010|6.0000
168589|PAGE INDUSTRIES LTD.|14-06-2010|10.0000
168589|PAGE INDUSTRIES LTD.|12-11-2010|8.0000
168589|PAGE INDUSTRIES LTD.|11-02-2011|4.0000
168589|PAGE INDUSTRIES LTD.|27-05-2011|4.0000
168589|PAGE INDUSTRIES LTD.|28-05-2011|5.0000
168589|PAGE INDUSTRIES LTD.|10-11-2011|12.0000
168589|PAGE INDUSTRIES LTD.|09-02-2012|10.0000
168589|PAGE INDUSTRIES LTD.|30-05-2012|10.0000
168589|PAGE INDUSTRIES LTD.|31-05-2012|10.0000
168589|PAGE INDUSTRIES LTD.|08-11-2012|12.0000
168589|PAGE INDUSTRIES LTD.|14-02-2013|14.0000
168589|PAGE INDUSTRIES LTD.|30-05-2013|14.0000
168589|PAGE INDUSTRIES LTD.|31-05-2013|14.0000
168589|PAGE INDUSTRIES LTD.|14-11-2013|15.0000
168589|PAGE INDUSTRIES LTD.|12-02-2014|15.0000
168589|PAGE INDUSTRIES LTD.|29-05-2014|16.0000
168589|PAGE INDUSTRIES LTD.|30-05-2014|16.0000
168589|PAGE INDUSTRIES LTD.|10-11-2014|18.0000
168589|PAGE INDUSTRIES LTD.|12-02-2015|18.0000
168589|PAGE INDUSTRIES LTD.|28-05-2015|20.0000
168589|PAGE INDUSTRIES LTD.|29-05-2015|19.0000
168589|PAGE INDUSTRIES LTD.|09-11-2015|21.0000
168589|PAGE INDUSTRIES LTD.|11-02-2016|21.0000
168589|PAGE INDUSTRIES LTD.|24-05-2016|24.0000
168589|PAGE INDUSTRIES LTD.|25-05-2016|22.0000
168589|PAGE INDUSTRIES LTD.|10-11-2016|25.0000
168589|PAGE INDUSTRIES LTD.|09-02-2017|25.0000
168589|PAGE INDUSTRIES LTD.|25-05-2017|25.0000
168589|PAGE INDUSTRIES LTD.|26-05-2017|26.0000
168589|PAGE INDUSTRIES LTD.|09-11-2017|35.0000
168589|PAGE INDUSTRIES LTD.|08-02-2018|35.0000
168589|PAGE INDUSTRIES LTD.|25-05-2018|35.0000
168589|PAGE INDUSTRIES LTD.|09-08-2018|41.0000
168589|PAGE INDUSTRIES LTD.|14-11-2018|41.0000
168589|PAGE INDUSTRIES LTD.|15-11-2018|110.0000
168589|PAGE INDUSTRIES LTD.|14-02-2019|41.0000
168589|PAGE INDUSTRIES LTD.|15-02-2019|70.0000
168589|PAGE INDUSTRIES LTD.|24-05-2019|41.0000
168589|PAGE INDUSTRIES LTD.|08-08-2019|51.0000
168589|PAGE INDUSTRIES LTD.|14-11-2019|52.0000
159120|PIRAMAL ENTERPRISES LTD.|21-04-2004|15.0000
159120|PIRAMAL ENTERPRISES LTD.|26-04-2005|3.0000
159120|PIRAMAL ENTERPRISES LTD.|25-04-2006|3.0000
159120|PIRAMAL ENTERPRISES LTD.|15-03-2007|3.0000
159120|PIRAMAL ENTERPRISES LTD.|26-04-2007|0.5000
159120|PIRAMAL ENTERPRISES LTD.|24-04-2008|4.2000
159120|PIRAMAL ENTERPRISES LTD.|24-04-2009|4.2000
159120|PIRAMAL ENTERPRISES LTD.|07-05-2010|5.4000
159120|PIRAMAL ENTERPRISES LTD.|06-05-2011|6.0000
159120|PIRAMAL ENTERPRISES LTD.|07-05-2011|6.0000
159120|PIRAMAL ENTERPRISES LTD.|03-05-2012|17.5000
159120|PIRAMAL ENTERPRISES LTD.|03-05-2013|17.5000
159120|PIRAMAL ENTERPRISES LTD.|05-05-2014|52.5000
159120|PIRAMAL ENTERPRISES LTD.|07-05-2015|20.0000
159120|PIRAMAL ENTERPRISES LTD.|09-03-2016|17.5000
159120|PIRAMAL ENTERPRISES LTD.|16-05-2016|0.0000
159120|PIRAMAL ENTERPRISES LTD.|11-05-2017|21.0000
159120|PIRAMAL ENTERPRISES LTD.|28-05-2018|25.0000
159120|PIRAMAL ENTERPRISES LTD.|26-04-2019|28.0000
174683|PETRONET L N G LTD.|28-05-2004|0.0000
174683|PETRONET L N G LTD.|13-06-2005|0.0000
174683|PETRONET L N G LTD.|16-04-2007|1.2500
174683|PETRONET L N G LTD.|16-04-2008|1.5000
174683|PETRONET L N G LTD.|27-04-2009|1.7500
174683|PETRONET L N G LTD.|27-04-2010|1.7500
174683|PETRONET L N G LTD.|26-04-2011|2.0000
174683|PETRONET L N G LTD.|24-04-2012|2.5000
174683|PETRONET L N G LTD.|30-04-2013|2.5000
174683|PETRONET L N G LTD.|30-04-2014|2.0000
174683|PETRONET L N G LTD.|25-04-2015|2.0000
174683|PETRONET L N G LTD.|17-05-2016|2.5000
174683|PETRONET L N G LTD.|09-05-2017|2.5000
174683|PETRONET L N G LTD.|21-05-2018|4.5000
174683|PETRONET L N G LTD.|02-11-2018|5.5000
174683|PETRONET L N G LTD.|15-05-2019|4.5000
174683|PETRONET L N G LTD.|29-10-2019|5.5000
177753|POWER FINANCE CORPN. LTD.|30-08-2004|3.1250
177753|POWER FINANCE CORPN. LTD.|12-08-2005|3.7360
177753|POWER FINANCE CORPN. LTD.|30-03-2006|3.5080
177753|POWER FINANCE CORPN. LTD.|31-03-2006|0.0000
177753|POWER FINANCE CORPN. LTD.|23-04-2007|1.2630
177753|POWER FINANCE CORPN. LTD.|15-06-2007|1.0000
177753|POWER FINANCE CORPN. LTD.|06-02-2008|2.5000
177753|POWER FINANCE CORPN. LTD.|10-05-2008|1.0000
177753|POWER FINANCE CORPN. LTD.|19-02-2009|2.6500
177753|POWER FINANCE CORPN. LTD.|15-06-2009|1.3500
177753|POWER FINANCE CORPN. LTD.|29-01-2010|3.0000
177753|POWER FINANCE CORPN. LTD.|18-06-2010|1.5000
177753|POWER FINANCE CORPN. LTD.|17-01-2011|3.5000
177753|POWER FINANCE CORPN. LTD.|20-06-2011|1.5000
177753|POWER FINANCE CORPN. LTD.|03-02-2012|5.0000
177753|POWER FINANCE CORPN. LTD.|22-05-2012|1.0000
177753|POWER FINANCE CORPN. LTD.|30-01-2013|6.0000
177753|POWER FINANCE CORPN. LTD.|30-05-2013|1.0000
177753|POWER FINANCE CORPN. LTD.|04-02-2014|8.8000
177753|POWER FINANCE CORPN. LTD.|27-05-2014|0.2000
177753|POWER FINANCE CORPN. LTD.|27-02-2015|8.5000
177753|POWER FINANCE CORPN. LTD.|28-05-2015|0.6000
177753|POWER FINANCE CORPN. LTD.|16-12-2015|8.8000
177753|POWER FINANCE CORPN. LTD.|09-02-2016|4.5000
